timestamp,gasX,gasY,gasZ
459000,0.113939,0.118972,0.115360
459100,0.119404,0.122491,0.117453
459200,0.122787,0.114440,0.124357
459300,0.117362,0.113672,0.115603
459400,0.113887,0.116596,0.114547
459500,0.125600,0.125967,0.122869
459600,0.136033,0.139602,0.137630
459700,0.120988,0.121805,0.117098
459800,0.115698,0.115085,0.116151
459900,0.107365,0.108807,0.105782
460000,0.126521,0.130850,0.124680
460100,0.117613,0.118841,0.122103
460200,0.136929,0.136860,0.137521
460300,0.126234,0.122429,0.127561
460400,0.116276,0.110452,0.119992
460500,0.111144,0.116407,0.121196
460600,0.115553,0.115942,0.107406
460700,0.109197,0.112782,0.110147
460800,0.109584,0.114196,0.107581
460900,0.136894,0.138962,0.132661
461000,0.127966,0.126969,0.121091
461100,0.140455,0.147833,0.146825
461200,0.128596,0.122354,0.126878
461300,0.109131,0.111270,0.112890
461400,0.123684,0.114230,0.117281
461500,0.122701,0.130653,0.132176
461600,0.139069,0.135517,0.144077
461700,0.129259,0.137039,0.130303
461800,0.135378,0.133286,0.134183
461900,0.115069,0.115080,0.124903
462000,0.127826,0.128508,0.127499
462100,0.128290,0.133454,0.129097
462200,0.107743,0.106856,0.110298
462300,0.129600,0.123886,0.132865
462400,0.124639,0.131447,0.130519
462500,0.106729,0.112434,0.102556
462600,0.098313,0.096437,0.092727
462700,0.117578,0.118817,0.120378
462800,0.127037,0.123303,0.122151
462900,0.101578,0.099998,0.105578
463000,0.135219,0.134596,0.133480
463100,0.137828,0.138093,0.137304
463200,0.121349,0.119433,0.115514
463300,0.115665,0.121268,0.119502
463400,0.112420,0.109228,0.118092
463500,0.103611,0.100370,0.101517
463600,0.107547,0.109133,0.105793
463700,0.115424,0.115430,0.119745
463800,0.127072,0.125196,0.127781
463900,0.123910,0.122823,0.126836
464000,0.115479,0.112409,0.110713
464100,0.112331,0.116645,0.113930
464200,0.113339,0.118009,0.114450
464300,0.124466,0.125754,0.124896
464400,0.124768,0.130510,0.127841
464500,0.111468,0.114061,0.113904
464600,0.119008,0.120940,0.113214
464700,0.121378,0.117842,0.127045
464800,0.110696,0.107650,0.108147
464900,0.112276,0.116024,0.113453
465000,0.132431,0.125360,0.132084
465100,0.112312,0.105704,0.111721
465200,0.111127,0.109435,0.107629
465300,0.126998,0.129531,0.127498
465400,0.109948,0.110432,0.107941
465500,0.122529,0.116785,0.128759
465600,0.114182,0.110494,0.115444
465700,0.129943,0.125085,0.127079
465800,0.124940,0.123792,0.126357
465900,0.116570,0.116875,0.119539
466000,0.129536,0.129126,0.130548
466100,0.126635,0.115184,0.123197
466200,0.135907,0.136887,0.136914
466300,0.109434,0.109373,0.110493
466400,0.133873,0.131857,0.130677
466500,0.122585,0.123872,0.122885
466600,0.126290,0.133022,0.126727
466700,0.121460,0.119771,0.118793
466800,0.116592,0.123809,0.115554
466900,0.120859,0.114820,0.121470
467000,0.114972,0.112919,0.110910
467100,0.131345,0.125966,0.127718
467200,0.109363,0.108459,0.105922
467300,0.132849,0.128106,0.125755
467400,0.107755,0.107942,0.107115
467500,0.125049,0.125641,0.123538
467600,0.133408,0.136161,0.133467
467700,0.130454,0.131244,0.137991
467800,0.126919,0.123783,0.122092
467900,0.135233,0.134912,0.134664
468000,0.131389,0.131198,0.132019
468100,0.127558,0.133795,0.127458
468200,0.125148,0.128044,0.121446
468300,0.120056,0.115548,0.115974
468400,0.117485,0.125465,0.123611
468500,0.120095,0.113627,0.114592
468600,0.101619,0.098197,0.105993
468700,0.123165,0.122069,0.120945
468800,0.116014,0.108684,0.118077
468900,0.130804,0.131677,0.132686
469000,0.127140,0.122694,0.127823
469100,0.124701,0.121181,0.124429
469200,0.137860,0.142026,0.143051
469300,0.115474,0.116700,0.118346
469400,0.111514,0.116499,0.114655
469500,0.122842,0.126692,0.122946
469600,0.122866,0.126203,0.129658
469700,0.112630,0.118716,0.118927
469800,0.135033,0.136978,0.131390
469900,0.128557,0.126149,0.125787
470000,0.130149,0.131961,0.125745
470100,0.116741,0.119612,0.118589
470200,0.121468,0.126802,0.123059
470300,0.129586,0.134525,0.130365
470400,0.131884,0.129160,0.126521
470500,0.130427,0.123777,0.127034
470600,0.104398,0.101914,0.101334
470700,0.122854,0.126101,0.126867
470800,0.123222,0.122170,0.122013
470900,0.121027,0.121637,0.121710
471000,0.124531,0.129000,0.132309
471100,0.127996,0.123513,0.127171
471200,0.128248,0.128220,0.129758
471300,0.109495,0.113218,0.107280
471400,0.115180,0.117615,0.117177
471500,0.130417,0.133109,0.131870
471600,0.121608,0.114890,0.123516
471700,0.116926,0.115239,0.118548
471800,0.105863,0.111984,0.110906
471900,0.133622,0.131217,0.134993
472000,0.116367,0.107353,0.106682
472100,0.109669,0.110676,0.103118
472200,0.120042,0.119980,0.123671
472300,0.126908,0.122610,0.123587
472400,0.113057,0.107883,0.112675
472500,0.137271,0.137656,0.141946
472600,0.126757,0.126746,0.128499
472700,0.109918,0.107778,0.107913
472800,0.124815,0.124268,0.127439
472900,0.098234,0.094022,0.097230
473000,0.117016,0.118246,0.120298
473100,0.113350,0.118965,0.118348
473200,0.116616,0.116813,0.112415
473300,0.116612,0.124721,0.123989
473400,0.113276,0.113810,0.109975
473500,0.121407,0.121931,0.128059
473600,0.131723,0.138710,0.128476
473700,0.119108,0.119068,0.120358
473800,0.112437,0.115418,0.113137
473900,0.111538,0.112495,0.118493
474000,0.127345,0.129375,0.122565
474100,0.119635,0.118386,0.119615
474200,0.119817,0.119401,0.120732
474300,0.122528,0.122812,0.127390
474400,0.123370,0.121903,0.123186
474500,0.121836,0.117993,0.118776
474600,0.115911,0.121190,0.122855
474700,0.109253,0.108950,0.107485
474800,0.121148,0.121601,0.119181
474900,0.121162,0.118712,0.125855
475000,0.123963,0.118172,0.119927
475100,0.097144,0.098800,0.097868
475200,0.134346,0.127112,0.140881
475300,0.111187,0.119827,0.115055
475400,0.147603,0.147655,0.149785
475500,0.127552,0.125039,0.128614
475600,0.101100,0.104311,0.106217
475700,0.093581,0.095014,0.094844
475800,0.116650,0.117405,0.117866
475900,0.126184,0.129696,0.129088
476000,0.138049,0.132904,0.137013
476100,0.110795,0.109170,0.110794
476200,0.113077,0.115351,0.120013
476300,0.135182,0.132617,0.131209
476400,0.120589,0.127393,0.122672
476500,0.117503,0.115414,0.117437
476600,0.127608,0.119010,0.125066
476700,0.119204,0.121680,0.116542
476800,0.140767,0.138415,0.145221
476900,0.129103,0.126835,0.127601
477000,0.120317,0.122624,0.119755
477100,0.101887,0.097811,0.101794
477200,0.118606,0.114209,0.114266
477300,0.127582,0.128111,0.133131
477400,0.125375,0.127723,0.129543
477500,0.107561,0.106852,0.110483
477600,0.105728,0.105979,0.109906
477700,0.127367,0.128444,0.136914
477800,0.103096,0.107015,0.104327
477900,0.130244,0.127406,0.127098
478000,0.121124,0.121424,0.122654
478100,0.125696,0.125229,0.119694
478200,0.136130,0.132846,0.140062
478300,0.121465,0.115314,0.121769
478400,0.127360,0.133156,0.130575
478500,0.104802,0.106787,0.105258
478600,0.125100,0.124720,0.126327
478700,0.121460,0.122829,0.118914
478800,0.130480,0.129936,0.129268
478900,0.117841,0.122078,0.117678
479000,0.149206,0.145961,0.138861
479100,0.111533,0.110592,0.113690
479200,0.087909,0.087202,0.086041
479300,0.107130,0.107082,0.108079
479400,0.125209,0.125806,0.133053
479500,0.114480,0.112256,0.115912
479600,0.123203,0.126071,0.115499
479700,0.140737,0.140211,0.138813
479800,0.123249,0.129373,0.128890
479900,0.116605,0.115747,0.122153
480000,0.111949,0.113010,0.107767
480100,0.130763,0.134775,0.140320
480200,0.111279,0.114604,0.112236
480300,0.119299,0.116850,0.115945
480400,0.117338,0.119187,0.120546
480500,0.119771,0.118771,0.113392
480600,0.115322,0.116295,0.113072
480700,0.129391,0.128292,0.130578
480800,0.115214,0.117887,0.113897
480900,0.121687,0.120203,0.121686
481000,0.124517,0.119710,0.122546
481100,0.109805,0.112768,0.109252
481200,0.130559,0.131582,0.133017
481300,0.118366,0.121412,0.118547
481400,0.122754,0.120012,0.118079
481500,0.129012,0.131050,0.124306
481600,0.108235,0.106152,0.105322
481700,0.132595,0.133885,0.135643
481800,0.110432,0.114928,0.117061
481900,0.136459,0.136562,0.136545
482000,0.127830,0.120835,0.129881
482100,0.108968,0.108379,0.105518
482200,0.125961,0.121932,0.124094
482300,0.135294,0.131905,0.137540
482400,0.124044,0.123788,0.121748
482500,0.102006,0.100611,0.100121
482600,0.139887,0.138202,0.135788
482700,0.124246,0.125814,0.124922
482800,0.117465,0.120225,0.123153
482900,0.124441,0.127836,0.121717
483000,0.117085,0.124405,0.119559
483100,0.103031,0.106413,0.108120
483200,0.132064,0.129924,0.133695
483300,0.123528,0.121615,0.120855
483400,0.115070,0.117744,0.115398
483500,0.123321,0.124336,0.127825
483600,0.116515,0.116643,0.121441
483700,0.108048,0.102442,0.106555
483800,0.129462,0.132768,0.133876
483900,0.133970,0.130527,0.137591
484000,0.109601,0.106983,0.108443
484100,0.111174,0.108731,0.107320
484200,0.130083,0.127893,0.128966
484300,0.134304,0.136638,0.132379
484400,0.112215,0.114605,0.111695
484500,0.107173,0.105426,0.106440
484600,0.122730,0.125820,0.119889
484700,0.127112,0.123169,0.126174
484800,0.121635,0.120216,0.118648
484900,0.131793,0.136455,0.132851
485000,0.118568,0.119906,0.116462
485100,0.119929,0.120198,0.119231
485200,0.103859,0.101985,0.105127
485300,0.109199,0.114813,0.116978
485400,0.114665,0.119742,0.119233
485500,0.120588,0.118289,0.123701
485600,0.131966,0.126405,0.126544
485700,0.123046,0.117923,0.120712
485800,0.103477,0.100262,0.103905
485900,0.140155,0.135595,0.141971
486000,0.145523,0.145070,0.142274
486100,0.108374,0.110354,0.114728
486200,0.120461,0.126367,0.131567
486300,0.129706,0.127101,0.121994
486400,0.132618,0.133892,0.130513
486500,0.126236,0.120321,0.121087
486600,0.134080,0.135065,0.142190
486700,0.101849,0.099699,0.099925
486800,0.099687,0.100775,0.105309
486900,0.115318,0.114154,0.124245
487000,0.122978,0.131641,0.124909
487100,0.109314,0.115365,0.107657
487200,0.122619,0.122661,0.124822
487300,0.127363,0.127831,0.132750
487400,0.124537,0.126546,0.126669
487500,0.120562,0.119642,0.119303
487600,0.127447,0.130271,0.129288
487700,0.112957,0.108518,0.113375
487800,0.112508,0.110631,0.113595
487900,0.142629,0.140024,0.143454
488000,0.114786,0.117679,0.121117
488100,0.111087,0.109392,0.110597
488200,0.122677,0.127561,0.121746
488300,0.112676,0.112352,0.118225
488400,0.115657,0.119898,0.119481
488500,0.112974,0.117443,0.116103
488600,0.119040,0.119140,0.115417
488700,0.109927,0.108085,0.108584
488800,0.126372,0.123272,0.121629
488900,0.124342,0.121267,0.117817
489000,0.130949,0.132077,0.129775
489100,0.135250,0.134421,0.136272
489200,0.122495,0.116228,0.116634
489300,0.117637,0.118115,0.115863
489400,0.108041,0.107825,0.103807
489500,0.121548,0.119491,0.123393
489600,0.113243,0.115124,0.115497
489700,0.113282,0.113544,0.112937
489800,0.123087,0.122189,0.121538
489900,0.108695,0.111266,0.115893
490000,0.116953,0.116020,0.115056
490100,0.101242,0.099184,0.098478
490200,0.115271,0.106143,0.107586
490300,0.109975,0.103507,0.112605
490400,0.126079,0.124614,0.119721
490500,0.130757,0.128318,0.131320
490600,0.115636,0.114361,0.109816
490700,0.116589,0.117623,0.116060
490800,0.125496,0.127853,0.126371
490900,0.122479,0.126512,0.126714
491000,0.116207,0.114888,0.109394
491100,0.112675,0.113727,0.112400
491200,0.126840,0.126307,0.119384
491300,0.127876,0.123299,0.121080
491400,0.100575,0.100330,0.105362
491500,0.112329,0.108609,0.114838
491600,0.092881,0.093817,0.093540
491700,0.128959,0.126607,0.123560
491800,0.127924,0.126951,0.127080
491900,0.123518,0.119275,0.122684
492000,0.115127,0.116797,0.117552
492100,0.114854,0.111446,0.117073
492200,0.133513,0.134525,0.131324
492300,0.104676,0.105790,0.110937
492400,0.125501,0.127837,0.128100
492500,0.112507,0.109216,0.109363
492600,0.119655,0.127186,0.120880
492700,0.106308,0.104834,0.108812
492800,0.123092,0.127354,0.121755
492900,0.111085,0.115220,0.114962
493000,0.116665,0.114902,0.115779
493100,0.119874,0.117944,0.113176
493200,0.129145,0.121912,0.125630
493300,0.114084,0.115943,0.118988
493400,0.126111,0.126090,0.126054
493500,0.108493,0.105282,0.105251
493600,0.118240,0.116742,0.116472
493700,0.106847,0.104785,0.106829
493800,0.120910,0.115918,0.116154
493900,0.122195,0.131236,0.129980
494000,0.109848,0.109092,0.108831
494100,0.108767,0.115391,0.111670
494200,0.121614,0.121352,0.121023
494300,0.122067,0.118382,0.113815
494400,0.116768,0.123425,0.119079
494500,0.117731,0.116947,0.120637
494600,0.126240,0.131582,0.130560
494700,0.125433,0.125656,0.120526
494800,0.113787,0.114728,0.113144
494900,0.112833,0.110351,0.106490
495000,0.143895,0.143801,0.137963
495100,0.112558,0.119444,0.118977
495200,0.119493,0.122733,0.127212
495300,0.138697,0.139740,0.135712
495400,0.130640,0.131269,0.136715
495500,0.126969,0.127966,0.124109
495600,0.118701,0.123295,0.120811
495700,0.116577,0.116978,0.117046
495800,0.118946,0.124795,0.123041
495900,0.148086,0.144149,0.142397
496000,0.125924,0.113584,0.118544
496100,0.124914,0.120537,0.121234
496200,0.131334,0.126112,0.132820
496300,0.113360,0.108606,0.110860
496400,0.141540,0.143724,0.141330
496500,0.112018,0.114282,0.117169
496600,0.102093,0.102133,0.101085
496700,0.138547,0.142624,0.142616
496800,0.123641,0.125796,0.121743
496900,0.127601,0.128643,0.130897
497000,0.122235,0.113575,0.117538
497100,0.123817,0.123885,0.123219
497200,0.138794,0.141541,0.143194
497300,0.119632,0.123123,0.119938
497400,0.114338,0.119786,0.118251
497500,0.109501,0.107125,0.104094
497600,0.106934,0.103004,0.101529
497700,0.100619,0.102606,0.097353
497800,0.118531,0.113938,0.119802
497900,0.125211,0.123075,0.127685
498000,0.147015,0.145206,0.140707
498100,0.144124,0.139712,0.141738
498200,0.132773,0.127404,0.135433
498300,0.108654,0.114862,0.111090
498400,0.122596,0.123690,0.121606
498500,0.110621,0.106567,0.105140
498600,0.118503,0.112133,0.109733
498700,0.123315,0.117978,0.126461
498800,0.112392,0.116985,0.113026
498900,0.107635,0.106876,0.105609
499000,0.117338,0.120119,0.110529
499100,0.117632,0.121271,0.115816
499200,0.118266,0.122526,0.115555
499300,0.129001,0.124224,0.126152
499400,0.134398,0.137456,0.146526
499500,0.097333,0.100711,0.096962
499600,0.104928,0.109842,0.112338
499700,0.116980,0.112322,0.125106
499800,0.131053,0.128974,0.127431
499900,0.128824,0.126584,0.122992
500000,0.102241,0.104973,0.100908
500100,0.138435,0.133746,0.133759
500200,0.127347,0.125777,0.124175
500300,0.127047,0.126050,0.128586
500400,0.133049,0.133321,0.134572
500500,0.141881,0.144173,0.137333
500600,0.112914,0.115468,0.111478
500700,0.118661,0.123747,0.124612
500800,0.115846,0.112791,0.109470
500900,0.123037,0.121440,0.121689
501000,0.107663,0.109780,0.110301
501100,0.119668,0.116140,0.116082
501200,0.104823,0.106479,0.106186
501300,0.135017,0.137099,0.133322
501400,0.130877,0.132148,0.134427
501500,0.122857,0.121510,0.118808
501600,0.118962,0.122648,0.120351
501700,0.111384,0.112720,0.114982
501800,0.131258,0.134076,0.133839
501900,0.111172,0.114608,0.116321
502000,0.115444,0.116729,0.118721
502100,0.110088,0.111809,0.102722
502200,0.108675,0.103342,0.110857
502300,0.122196,0.122912,0.129444
502400,0.124833,0.125924,0.125882
502500,0.136813,0.131755,0.132498
502600,0.115491,0.113206,0.114019
502700,0.121508,0.124221,0.118984
502800,0.113821,0.115975,0.107829
502900,0.137224,0.132209,0.139971
503000,0.132232,0.131617,0.131162
503100,0.106888,0.105134,0.110396
503200,0.132467,0.134504,0.128991
503300,0.123795,0.126715,0.121137
503400,0.113920,0.114348,0.120186
503500,0.124642,0.120265,0.128298
503600,0.116086,0.113913,0.112350
503700,0.112037,0.109699,0.114146
503800,0.126774,0.125391,0.127768
503900,0.121750,0.118327,0.118765
504000,0.130840,0.125906,0.131414
504100,0.101709,0.103126,0.103493
504200,0.112555,0.115337,0.120122
504300,0.135976,0.136652,0.133979
504400,0.115120,0.112266,0.109345
504500,0.134527,0.133340,0.131843
504600,0.124253,0.124852,0.129587
504700,0.121343,0.114665,0.124068
504800,0.134583,0.133801,0.128615
504900,0.113391,0.116113,0.112225
505000,0.119107,0.119195,0.112437
505100,0.110438,0.109932,0.104875
505200,0.119987,0.120960,0.118585
505300,0.115581,0.116963,0.117053
505400,0.116290,0.120725,0.118997
505500,0.111471,0.107834,0.101251
505600,0.116408,0.118254,0.115765
505700,0.122229,0.125709,0.120759
505800,0.135311,0.128959,0.131357
505900,0.100503,0.098120,0.099704
506000,0.112519,0.117247,0.117323
506100,0.145580,0.150183,0.145349
506200,0.093126,0.099406,0.095515
506300,0.100310,0.101381,0.102425
506400,0.109683,0.109078,0.110318
506500,0.119061,0.113988,0.114339
506600,0.147284,0.149562,0.147124
506700,0.120229,0.120876,0.122984
506800,0.122284,0.123201,0.123882
506900,0.136899,0.137588,0.140081
507000,0.132228,0.132587,0.133718
507100,0.123356,0.126425,0.122318
507200,0.114607,0.112724,0.109039
507300,0.118467,0.127990,0.120328
507400,0.132642,0.127431,0.134187
507500,0.121229,0.118830,0.114274
507600,0.130018,0.127730,0.126722
507700,0.108451,0.103435,0.108794
507800,0.121211,0.128022,0.126232
507900,0.129955,0.132715,0.132249
508000,0.119050,0.118097,0.116710
508100,0.123529,0.119273,0.121684
508200,0.137186,0.137864,0.141120
508300,0.125995,0.127411,0.128419
508400,0.120991,0.118170,0.121336
508500,0.135053,0.138385,0.132143
508600,0.126088,0.121331,0.127066
508700,0.128812,0.130442,0.129918
508800,0.112260,0.113049,0.118747
508900,0.139694,0.136301,0.134499
509000,0.118242,0.113684,0.116901
509100,0.140939,0.144576,0.136321
509200,0.138331,0.150360,0.145542
509300,0.121496,0.122317,0.119974
509400,0.111116,0.115274,0.112162
509500,0.120503,0.123741,0.129633
509600,0.115655,0.116338,0.114412
509700,0.123597,0.129339,0.127810
509800,0.128219,0.129443,0.133850
509900,0.124271,0.123672,0.124080
510000,0.125704,0.122127,0.130403
510100,0.123802,0.122437,0.125925
510200,0.113601,0.118153,0.114585
510300,0.133532,0.136264,0.131926
510400,0.116235,0.111104,0.114897
510500,0.107473,0.110745,0.112738
510600,0.114809,0.113882,0.113259
510700,0.114108,0.110560,0.112374
510800,0.105113,0.103973,0.107822
510900,0.126174,0.122349,0.124213
511000,0.131134,0.124561,0.127346
511100,0.122189,0.126114,0.126014
511200,0.122366,0.124260,0.121943
511300,0.115337,0.115060,0.111797
511400,0.151351,0.147852,0.154069
511500,0.116035,0.122994,0.117801
511600,0.115363,0.114812,0.119707
511700,0.111704,0.111071,0.114448
511800,0.121974,0.119583,0.114524
511900,0.094927,0.090029,0.094136
512000,0.106021,0.103414,0.105032
512100,0.115735,0.113793,0.115978
512200,0.122172,0.129206,0.126574
512300,0.113926,0.109894,0.112847
512400,0.100100,0.104936,0.108543
512500,0.116678,0.110723,0.109667
512600,0.131741,0.127778,0.127659
512700,0.105745,0.106621,0.108509
512800,0.118549,0.115646,0.123734
512900,0.122259,0.125192,0.125113
513000,0.111897,0.114295,0.108224
513100,0.092846,0.096951,0.094763
513200,0.139353,0.140088,0.134233
513300,0.114825,0.115923,0.114874
513400,0.081765,0.081660,0.085702
513500,0.121065,0.124059,0.125539
513600,0.119599,0.114239,0.116740
513700,0.131255,0.133980,0.128999
513800,0.108257,0.107536,0.103682
513900,0.125786,0.124736,0.124230
514000,0.127970,0.127237,0.124918
514100,0.132046,0.135965,0.133633
514200,0.128404,0.126311,0.127078
514300,0.103542,0.105799,0.101069
514400,0.108230,0.111590,0.110510
514500,0.111776,0.110382,0.113829
514600,0.131911,0.132791,0.127446
514700,0.112658,0.121131,0.124302
514800,0.102964,0.105351,0.106443
514900,0.103832,0.110874,0.106507
515000,0.128850,0.128818,0.125025
515100,0.106835,0.103672,0.101066
515200,0.131434,0.132344,0.130485
515300,0.123915,0.121127,0.120405
515400,0.126565,0.124563,0.124286
515500,0.126627,0.121162,0.129157
515600,0.126317,0.124376,0.125046
515700,0.121714,0.120452,0.115194
515800,0.119045,0.119712,0.119482
515900,0.109949,0.105614,0.104174
516000,0.141832,0.135606,0.137746
516100,0.122636,0.123285,0.121221
516200,0.106547,0.104992,0.100647
516300,0.097859,0.102933,0.101974
516400,0.111606,0.109307,0.115320
516500,0.129254,0.131017,0.131599
516600,0.112877,0.116148,0.115096
516700,0.128167,0.126828,0.127859
516800,0.106616,0.105441,0.109583
516900,0.130497,0.136743,0.128124
517000,0.119883,0.117437,0.113981
517100,0.124131,0.120771,0.122508
517200,0.116194,0.116419,0.118821
517300,0.133436,0.133354,0.135544
517400,0.115051,0.110618,0.111667
517500,0.132899,0.131376,0.128592
517600,0.107903,0.112622,0.107907
517700,0.104175,0.111395,0.111032
517800,0.122697,0.117294,0.120377
517900,0.113148,0.116759,0.115120
518000,0.115443,0.121678,0.121875
518100,0.130399,0.128384,0.126530
518200,0.096348,0.095978,0.095031
518300,0.108431,0.117509,0.110990
518400,0.131081,0.131437,0.127939
518500,0.131790,0.129718,0.132277
518600,0.134278,0.126171,0.126147
518700,0.126454,0.129215,0.125695
518800,0.120667,0.122164,0.122664
518900,0.119101,0.121901,0.119951
519000,0.110105,0.115444,0.110542
519100,0.120269,0.114570,0.115606
519200,0.120311,0.124636,0.125016
519300,0.113993,0.113457,0.113053
519400,0.126996,0.124294,0.126591
519500,0.108206,0.108839,0.108119
519600,0.123069,0.122757,0.122274
519700,0.127029,0.130526,0.134280
519800,0.101103,0.104500,0.108656
519900,0.140845,0.144943,0.143681
520000,0.121067,0.121217,0.121464
520100,0.133248,0.131065,0.134052
520200,0.128411,0.127843,0.126219
520300,0.112174,0.114364,0.114069
520400,0.109137,0.112250,0.106322
520500,0.108511,0.108401,0.104739
520600,0.123390,0.122633,0.118951
520700,0.116203,0.118102,0.118386
520800,0.115905,0.108583,0.116930
520900,0.121777,0.123860,0.129925
521000,0.110992,0.113768,0.108304
521100,0.116567,0.111551,0.112935
521200,0.131247,0.129295,0.134341
521300,0.123191,0.121049,0.121375
521400,0.111159,0.106961,0.109292
521500,0.118723,0.121405,0.122023
521600,0.115165,0.112521,0.123156
521700,0.117179,0.119315,0.121905
521800,0.126030,0.128935,0.125505
521900,0.117426,0.115097,0.116988
522000,0.107463,0.109890,0.105189
522100,0.134737,0.134986,0.129366
522200,0.117148,0.120434,0.117032
522300,0.122149,0.128029,0.126053
522400,0.122492,0.122312,0.122603
522500,0.131690,0.126408,0.124338
522600,0.111918,0.111501,0.110756
522700,0.126333,0.122668,0.122027
522800,0.117827,0.114756,0.117980
522900,0.129987,0.136000,0.131921
523000,0.103018,0.096368,0.090867
523100,0.118548,0.123802,0.118464
523200,0.113011,0.110715,0.111513
523300,0.103307,0.101769,0.104974
523400,0.112704,0.112048,0.113588
523500,0.124849,0.120165,0.125927
523600,0.134913,0.130820,0.134764
523700,0.110878,0.111946,0.103410
523800,0.133498,0.129977,0.136629
523900,0.098414,0.104401,0.097480
524000,0.112968,0.117570,0.117451
524100,0.125174,0.120879,0.123161
524200,0.120303,0.115350,0.120597
524300,0.108856,0.116178,0.114173
524400,0.132872,0.130250,0.127077
524500,0.132402,0.132401,0.127161
524600,0.110927,0.120014,0.121471
524700,0.130339,0.120923,0.127195
524800,0.121728,0.120477,0.119321
524900,0.119002,0.115317,0.121849
525000,0.132962,0.125813,0.130009
525100,0.116800,0.118969,0.120898
525200,0.129089,0.124087,0.126738
525300,0.133689,0.137961,0.139853
525400,0.142238,0.145388,0.153608
525500,0.128879,0.125079,0.129035
525600,0.116911,0.119337,0.117512
525700,0.138992,0.135961,0.137802
525800,0.126690,0.124528,0.122105
525900,0.117834,0.115877,0.115275
526000,0.116417,0.118934,0.121441
526100,0.128239,0.124199,0.125078
526200,0.109709,0.120328,0.112986
526300,0.138035,0.132556,0.139539
526400,0.108565,0.110269,0.108498
526500,0.117627,0.119312,0.119682
526600,0.135075,0.135288,0.138352
526700,0.121984,0.125312,0.120349
526800,0.130042,0.130337,0.132639
526900,0.120628,0.120258,0.125044
527000,0.127986,0.123057,0.123004
527100,0.126858,0.126094,0.133873
527200,0.125173,0.121472,0.122224
527300,0.116896,0.118131,0.123460
527400,0.114440,0.114530,0.110430
527500,0.126444,0.126407,0.121658
527600,0.116197,0.112309,0.110700
527700,0.127288,0.121797,0.119130
527800,0.105778,0.113321,0.104638
527900,0.098638,0.099889,0.099291
528000,0.119587,0.118011,0.118158
528100,0.125529,0.124612,0.121840
528200,0.107009,0.109542,0.108385
528300,0.119522,0.124267,0.112283
528400,0.128552,0.135820,0.138117
528500,0.131708,0.129504,0.129298
528600,0.136868,0.135000,0.133142
528700,0.113593,0.110159,0.120806
528800,0.120908,0.122194,0.119456
528900,0.149967,0.153211,0.145342
529000,0.111367,0.109174,0.121469
529100,0.109581,0.110280,0.113637
529200,0.105431,0.107169,0.107767
529300,0.120762,0.122547,0.114568
529400,0.100996,0.098021,0.101362
529500,0.121887,0.121262,0.117869
529600,0.116199,0.115381,0.116448
529700,0.098957,0.098246,0.103680
529800,0.130553,0.130100,0.127876
529900,0.108620,0.109388,0.113440
530000,0.125549,0.124827,0.127474
530100,0.113608,0.114450,0.112519
530200,0.127128,0.129250,0.129788
530300,0.128844,0.122634,0.128224
530400,0.107652,0.111149,0.112184
530500,0.126318,0.134508,0.123267
530600,0.112560,0.115747,0.115899
530700,0.126346,0.123472,0.119681
530800,0.119285,0.123666,0.116640
530900,0.119334,0.122805,0.123509
531000,0.110932,0.115668,0.111810
531100,0.121727,0.121333,0.123816
531200,0.120128,0.122041,0.132701
531300,0.111878,0.112538,0.112725
531400,0.130317,0.128090,0.129993
531500,0.115465,0.112730,0.114702
531600,0.108028,0.103734,0.104009
531700,0.118016,0.113821,0.119516
531800,0.111906,0.109563,0.116458
531900,0.127982,0.129435,0.135547
532000,0.109856,0.112622,0.110642
532100,0.107968,0.102947,0.104587
532200,0.138276,0.129784,0.129074
532300,0.124192,0.119616,0.121587
532400,0.108672,0.110906,0.111596
532500,0.115671,0.111693,0.110485
532600,0.125471,0.128548,0.128557
532700,0.113934,0.113682,0.110872
532800,0.124063,0.121867,0.128017
532900,0.128865,0.128669,0.130679
533000,0.104936,0.111207,0.106670
533100,0.098907,0.098292,0.098381
533200,0.114259,0.111423,0.117151
533300,0.108806,0.114689,0.108012
533400,0.119714,0.120022,0.118261
533500,0.121874,0.118787,0.122175
533600,0.125321,0.127597,0.121249
533700,0.121732,0.124983,0.126211
533800,0.124467,0.124502,0.123878
533900,0.120544,0.120290,0.115085
534000,0.116559,0.124731,0.123144
534100,0.107052,0.108070,0.110755
534200,0.131816,0.134064,0.137244
534300,0.122806,0.117361,0.116711
534400,0.106775,0.106229,0.109422
534500,0.100641,0.101075,0.101924
534600,0.121658,0.120372,0.121044
534700,0.105649,0.104676,0.107372
534800,0.116547,0.117042,0.114739
534900,0.120100,0.125583,0.121948
535000,0.121036,0.123815,0.124206
535100,0.125522,0.132034,0.134478
535200,0.132923,0.133084,0.131849
535300,0.124325,0.124360,0.122374
535400,0.119134,0.122613,0.122293
535500,0.118204,0.117841,0.118747
535600,0.114607,0.121413,0.119470
535700,0.104762,0.104162,0.114044
535800,0.103341,0.110376,0.108295
535900,0.122161,0.122707,0.116694
536000,0.117035,0.119663,0.116632
536100,0.117983,0.119664,0.119153
536200,0.116301,0.122776,0.129338
536300,0.091292,0.098599,0.101253
536400,0.125819,0.123540,0.122061
536500,0.139518,0.141405,0.138624
